filepath,events
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform621.wav,"[('noise', 0, 10.0), ('air_conditioner', 0.8136504986793192, 3.9056325214679566), ('car_horn', 2.9201623624063586, 3.5870444902340055), ('gun_shot', 3.146246129082048, 3.7942281290820477), ('jackhammer', 3.73835505488213, 4.496323442561348), ('jackhammer', 4.497572060940483, 5.460003883881952), ('gun_shot', 5.394310477043844, 7.770727477043844)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform622.wav,"[('noise', 0, 10.0), ('drilling', 0.7213106618254361, 2.0970617203274453), ('street_music', 1.9462446675773093, 4.804219635056067), ('children_playing', 2.3707196029953446, 5.393149968403145), ('gun_shot', 2.5722549252349847, 3.5811819252349846), ('air_conditioner', 7.019554708766337, 9.704076828076335), ('drilling', 7.414939852155182, 10.037012010865592)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform623.wav,"[('noise', 0, 10.0), ('car_horn', 1.3025870335190948, 1.5425870335190948), ('engine_idling', 8.493469945175685, 10.01396024043175)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform624.wav,"[('noise', 0, 10.0), ('jackhammer', 2.3532238410192496, 3.810059836388788), ('drilling', 3.9178617250632386, 4.679789693304979), ('dog_bark', 5.4125036296477935, 7.637388745874484), ('drilling', 5.837515097750399, 9.76224188844369)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform625.wav,"[('noise', 0, 10.0), ('drilling', 0.9735399938408418, 2.932653175245422), ('drilling', 1.6603775077279936, 3.6067495077279936), ('children_playing', 2.891592672106583, 4.378956071554655), ('siren', 3.0030648835191043, 3.553127196767211), ('siren', 3.214771612099221, 4.083435211746211), ('dog_bark', 3.4059437931495493, 4.1658022664411645), ('engine_idling', 4.608358730717203, 6.369744437700753), ('car_horn', 5.782498191133282, 5.982453191133282), ('dog_bark', 7.268035327753718, 8.301738877163293)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform626.wav,"[('noise', 0, 10.0), ('dog_bark', 8.551268680285087, 9.086503906946488)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform627.wav,"[('noise', 0, 10.0), ('gun_shot', 2.3086710002890976, 5.295389627965204), ('engine_idling', 4.008534161191455, 6.5370568063890495), ('dog_bark', 5.314924745310905, 6.684924745310905), ('engine_idling', 5.5344784840098225, 8.77450581076973), ('air_conditioner', 6.926133175062137, 10.362521272452772), ('car_horn', 7.088415300650242, 9.669809086860079), ('siren', 7.767472750447688, 8.610055551804063), ('dog_bark', 8.301681009574283, 10.294155855128603), ('gun_shot', 8.875561862956442, 10.155561862956441)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform628.wav,"[('noise', 0, 10.0), ('car_horn', 0.5572932911914796, 3.230081993460516)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform629.wav,"[('noise', 0, 10.0), ('gun_shot', 1.9157344886582084, 4.2957344886582085)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform63.wav,"[('noise', 0, 10.0), ('gun_shot', 4.673593052061962, 5.355265088655806), ('street_music', 4.906226167379293, 8.66808563997308), ('children_playing', 5.30102717263507, 9.080770266579202), ('children_playing', 5.737357895091887, 9.283058542664275), ('drilling', 6.274678730342744, 9.693538426252802), ('air_conditioner', 7.663031317488019, 9.350643192050603)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform630.wav,"[('noise', 0, 10.0), ('drilling', 0.3733658362463421, 1.08589186974834), ('jackhammer', 4.765286872442237, 8.458897444972418), ('jackhammer', 5.440727145917636, 7.732932606246688)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform631.wav,"[('noise', 0, 10.0), ('air_conditioner', 0.49977963797038893, 1.9304217795234304), ('gun_shot', 1.274910787648803, 2.0249107876488033), ('gun_shot', 1.453642904583542, 2.395613057074105), ('gun_shot', 2.912563088787765, 4.330953088787766), ('engine_idling', 5.971760556623752, 9.552446599996331), ('car_horn', 7.556055101941324, 9.613088275031993)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform632.wav,"[('noise', 0, 10.0), ('dog_bark', 3.04938576189155, 6.475702512070093), ('children_playing', 7.613028225924257, 8.157748596383072)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform633.wav,"[('noise', 0, 10.0), ('gun_shot', 1.0967742489733379, 2.233849248973338), ('jackhammer', 6.0978171956338825, 7.487966227074409), ('air_conditioner', 6.5232329549404415, 9.494931120545482)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform634.wav,"[('noise', 0, 10.0), ('children_playing', 2.1048168383591968, 4.8458293209381225), ('street_music', 3.1277309095746144, 6.858587667199255), ('car_horn', 3.6165841367724285, 4.412355136772429), ('jackhammer', 6.526532352875423, 7.7400275635032)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform635.wav,"[('noise', 0, 10.0), ('jackhammer', 0.9367164801313099, 4.781411135982678)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform636.wav,"[('noise', 0, 10.0), ('children_playing', 0.596290705507756, 1.150851738120344), ('engine_idling', 0.9265501684713684, 3.7680744093196745), ('dog_bark', 1.1933957567533904, 3.621776786741139), ('drilling', 1.508627797442873, 2.9557877272235418), ('siren', 1.5339267179992977, 4.9636250161169535), ('street_music', 3.7175964722266777, 7.676518585087724), ('children_playing', 9.078570789065335, 9.661203978183286)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform637.wav,"[('noise', 0, 10.0), ('air_conditioner', 0.33687610841762305, 3.9302091927391687), ('street_music', 0.7648665599967885, 3.985624520387483), ('children_playing', 2.403696536745553, 4.7689534364832475), ('gun_shot', 3.07839055462668, 5.30839055462668), ('jackhammer', 4.999427584896308, 8.744545182787597), ('air_conditioner', 5.58974093626482, 9.323286090583334), ('gun_shot', 6.2558232900721675, 7.253442290072168), ('drilling', 9.147059352656207, 9.867059352656208)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform638.wav,"[('noise', 0, 10.0), ('engine_idling', 3.0341970374594207, 5.860106591846598), ('car_horn', 3.7252227556110027, 3.8705967556110026), ('air_conditioner', 7.374559654632796, 10.550328935753884), ('car_horn', 8.202556384192704, 8.442556384192704)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform639.wav,"[('noise', 0, 10.0), ('engine_idling', 0.06577356717854421, 2.4224408348516318), ('siren', 1.0913089298730305, 3.887650967496019), ('jackhammer', 1.368474579430199, 3.389591360214428), ('car_horn', 1.7289899104826623, 2.4889899104826623), ('air_conditioner', 2.725578144119989, 5.267699011426506), ('dog_bark', 4.3082444632342956, 5.3082444632342956), ('drilling', 7.399616204973898, 10.353242872962435), ('air_conditioner', 8.325967850255836, 9.126740752918481)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform64.wav,"[('noise', 0, 10.0), ('jackhammer', 0.6053265748489556, 2.1516491651764476)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform640.wav,"[('noise', 0, 10.0), ('dog_bark', 0.8743512688275246, 2.198311454954879), ('dog_bark', 5.683518304543104, 9.404943211678209), ('children_playing', 6.441209882492023, 6.97255401179856), ('jackhammer', 7.79681897027944, 9.96277727315173), ('jackhammer', 8.044076382056264, 8.602565473376483)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform641.wav,"[('noise', 0, 10.0), ('street_music', 2.187530459795944, 2.7391398253219816), ('air_conditioner', 2.3969749951591446, 4.841238428388799), ('air_conditioner', 3.2082619051597683, 6.364940845076151), ('drilling', 3.7023240646204316, 5.749692972693639), ('street_music', 5.640959134191794, 9.431359520974993), ('drilling', 6.756141158387084, 7.8349528296082775), ('engine_idling', 6.800816471848423, 9.745273931122515), ('children_playing', 7.954064357905748, 10.094064357905749), ('street_music', 9.481899339875557, 10.04460444726043)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform642.wav,"[('noise', 0, 10.0), ('siren', 7.33718638883523, 10.35543907983782)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform643.wav,"[('noise', 0, 10.0), ('children_playing', 0.41863712521283625, 1.8113103327605533), ('siren', 1.1679781768595043, 3.5811874662830627), ('street_music', 1.542379753935078, 3.9241594075145194), ('dog_bark', 1.869503584063681, 2.6448297378281893), ('jackhammer', 2.8744731675112845, 4.53799407353776), ('drilling', 3.075215888895463, 4.405215888895463), ('air_conditioner', 4.714055594811107, 5.514767279695979), ('street_music', 5.185837688060213, 8.918074602576095)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform644.wav,"[('noise', 0, 10.0), ('car_horn', 6.19712143018095, 9.325892841366745)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform645.wav,"[('noise', 0, 10.0), ('drilling', 5.706971926073, 8.43543439892928)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform646.wav,"[('noise', 0, 10.0), ('engine_idling', 0.9439685572098933, 2.6429089421869056), ('dog_bark', 4.998253453425886, 7.328875899018277), ('gun_shot', 5.275799637260543, 7.381738088190721)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform647.wav,"[('noise', 0, 10.0), ('dog_bark', 2.820427548273515, 3.200427548273515), ('drilling', 4.674685271365179, 5.260527597397578), ('car_horn', 5.896829765861432, 6.635121765861433), ('siren', 6.627084159570023, 9.696427980309725), ('car_horn', 8.831895107097653, 9.011895107097653)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform648.wav,"[('noise', 0, 10.0), ('engine_idling', 8.305234879634277, 9.271066053498938), ('siren', 8.801546453868028, 9.961065463435949)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform649.wav,"[('noise', 0, 10.0), ('air_conditioner', 0.8880311163894572, 3.4300031951512224), ('street_music', 1.0415223178151245, 1.9472895866858564), ('children_playing', 1.5451378680294758, 5.2048798844368), ('engine_idling', 6.1574819543318835, 7.8534665218255295), ('siren', 6.537125762930351, 10.43394278718613), ('jackhammer', 7.603556271679352, 9.753556271679352)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform65.wav,"[('noise', 0, 10.0), ('gun_shot', 1.6205504870487797, 2.4395754870487796), ('dog_bark', 2.225001865743037, 5.872172245811149), ('air_conditioner', 2.5617377091441593, 5.114381159448505), ('street_music', 3.2030885696838562, 5.534370603711491), ('siren', 4.116442007961557, 5.486870233184769), ('drilling', 5.240786072771213, 5.815545757790337), ('gun_shot', 5.286396238825266, 8.191211217291185), ('car_horn', 6.045803709430276, 9.318399103227526), ('air_conditioner', 7.054183477842313, 7.940809592506007)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform650.wav,"[('noise', 0, 10.0), ('jackhammer', 0.10423195619245207, 1.9291426069558886), ('air_conditioner', 0.2624523704083592, 3.5736026406576444), ('air_conditioner', 1.542263209806567, 3.4904192931291727), ('drilling', 2.068059493492662, 2.9994252488863156), ('children_playing', 2.6129099432110547, 5.728302461756851), ('air_conditioner', 2.6485868487841535, 3.2388540732261246), ('gun_shot', 4.4202860377867275, 5.290286037786728), ('jackhammer', 4.510786941994644, 7.80350956447384), ('street_music', 4.9541471067982235, 8.315315878121101)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform651.wav,"[('noise', 0, 10.0), ('dog_bark', 1.1418370342208028, 1.7518370342208027), ('street_music', 2.615918801094076, 6.483968268247832), ('drilling', 5.207840800310709, 5.899858994357712), ('children_playing', 6.460717878886, 9.683549548668706), ('children_playing', 7.014665626423653, 8.822300130085178), ('jackhammer', 7.802650720445403, 10.245578405690887)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform652.wav,"[('noise', 0, 10.0), ('dog_bark', 1.735079463697946, 2.495409383487852), ('jackhammer', 2.6117115669212443, 5.601039216397085), ('street_music', 2.91829243793601, 4.568370043920803), ('dog_bark', 4.079197469341879, 4.714468393771837), ('drilling', 7.513202313324377, 10.222100699502814), ('dog_bark', 7.7555352893635945, 9.630693619787444), ('dog_bark', 8.183936075686976, 8.443936075686976)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform653.wav,"[('noise', 0, 10.0), ('jackhammer', 1.7517939365207602, 3.496324385447273), ('drilling', 1.957274153066425, 3.9734245764802543), ('dog_bark', 4.304116430922424, 6.188381602251724), ('dog_bark', 4.430692806111683, 7.256899371051309), ('jackhammer', 5.05612531732007, 7.3346868071515825), ('drilling', 6.005460141909936, 9.708630657315194), ('children_playing', 7.871621534123305, 8.89748017222498), ('dog_bark', 8.485906736028108, 9.935906736028107), ('car_horn', 9.23160914839108, 10.11696014839108)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform654.wav,"[('noise', 0, 10.0), ('jackhammer', 0.06476923325675621, 2.1709136641028755), ('engine_idling', 1.8215756150121287, 2.9189766507796797), ('air_conditioner', 3.197646865961503, 4.024440387381602), ('gun_shot', 5.3192846316169256, 7.02536077557212), ('car_horn', 7.60464208944355, 9.564201872895726)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform655.wav,"[('noise', 0, 10.0), ('dog_bark', 0.8447239332912648, 3.5194100000015003), ('car_horn', 1.0195993202000686, 1.3295993202000687), ('siren', 1.3183050512014416, 2.797457329354546), ('air_conditioner', 1.5370778010200181, 3.1762473392488637), ('drilling', 3.0660133824948197, 4.304535365150855), ('air_conditioner', 4.243327883771322, 5.928154478225805), ('children_playing', 5.949810892077468, 9.679589478813963), ('siren', 7.461057874180856, 8.911717391546354), ('engine_idling', 7.966584875902015, 9.639048536898354)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform656.wav,"[('noise', 0, 10.0), ('air_conditioner', 2.1622222524150922, 3.6211999884132853), ('street_music', 2.5608185194480058, 6.189525352766053), ('siren', 3.9201584999706074, 7.434016394399379), ('street_music', 7.081898798257867, 10.348158486457052), ('children_playing', 7.876769743646858, 10.266769743646858)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform657.wav,"[('noise', 0, 10.0), ('engine_idling', 0.5423245113570507, 1.6813964883126413), ('siren', 8.58578205861511, 9.739576696623718)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform658.wav,"[('noise', 0, 10.0), ('car_horn', 1.7596988107231581, 2.1955038107231584), ('air_conditioner', 3.6843268768509674, 6.549228424332256), ('street_music', 4.2951275688094395, 6.0633386786648575), ('drilling', 6.0665197161233495, 6.784060033032556)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform659.wav,"[('noise', 0, 10.0), ('drilling', 0.16207135387780514, 0.922488389067079), ('drilling', 1.5341914544520552, 2.290155454452055), ('jackhammer', 8.061659424443546, 10.402257433612267)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform66.wav,"[('noise', 0, 10.0), ('children_playing', 1.6009873373641248, 3.216403462062332), ('dog_bark', 3.99042477922805, 6.213155980035462)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform660.wav,"[('noise', 0, 10.0), ('engine_idling', 1.7052536494103065, 4.687662461345384), ('air_conditioner', 2.3863705924438747, 4.902670313746404), ('dog_bark', 3.257131682485851, 4.317131682485851), ('street_music', 3.9956511216436374, 5.635606656936764), ('engine_idling', 4.6608223647643605, 7.071697937086146), ('car_horn', 6.677242193208951, 8.991384009192636), ('street_music', 7.158076995357872, 10.323949669896846), ('air_conditioner', 9.15137772166064, 10.011868521776595)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform661.wav,"[('noise', 0, 10.0), ('drilling', 4.8578260025459965, 5.436874002545997)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform662.wav,"[('noise', 0, 10.0), ('children_playing', 0.9877842350630017, 3.271554558997309), ('dog_bark', 3.2284439108765195, 6.276372626981248), ('siren', 4.049398199683379, 6.542769146312069), ('children_playing', 4.451187910364389, 5.67523158847229), ('engine_idling', 5.670783111756661, 9.52166493885049), ('car_horn', 8.083441521022985, 8.936928566541605), ('car_horn', 9.434599249862437, 9.900047249862437)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform663.wav,"[('noise', 0, 10.0), ('children_playing', 2.0164702887668238, 3.897257669848901), ('car_horn', 4.889293373221674, 6.385739696179171), ('dog_bark', 7.219595679055706, 8.244237632825753)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_uniform664.wav,"[('noise', 0, 10.0), ('siren', 2.4337560743064612, 5.828887334973743), ('street_music', 2.6441481075026774, 6.038831691886441), ('jackhammer', 4.056733760598018, 4.75595163641059), ('dog_bark', 5.947420314799073, 7.508637041085439), ('air_conditioner', 6.3965646369227525, 9.509407886512747), ('dog_bark', 6.805165724362768, 9.95375963792829), ('siren', 6.990262503580739, 10.465809534809875), ('drilling', 8.121622836320839, 10.031633543315976)]"
